filename,fold,duration,source_file,start_time,end_time,rms_level,peak_level,spectral_centroid,path
106905-8-0-3.wav,1,4.000020833333333,106905,45.136489,49.136489,0.2154545,1.0,2265.229925838689,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/106905-8-0-3.wav
107357-8-0-0.wav,7,4.000020833333333,107357,0.0,4.0,0.18257912,1.0,2290.8855144789263,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-0.wav
107357-8-0-1.wav,7,4.000020833333333,107357,0.5,4.5,0.24732539,1.0,1912.510525900412,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-1.wav
107357-8-0-2.wav,7,4.000020833333333,107357,1.0,5.0,0.27632987,1.0,1741.4881739012762,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-2.wav
107357-8-0-3.wav,7,4.000020833333333,107357,1.5,5.5,0.2884231,1.0,1812.9053861791076,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-3.wav
107357-8-0-4.wav,7,4.000020833333333,107357,2.0,6.0,0.17174472,1.0,1830.601153271988,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-4.wav
107357-8-0-5.wav,7,4.000020833333333,107357,2.5,6.5,0.21244,1.0,1725.852774415902,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-5.wav
107357-8-0-6.wav,7,4.000020833333333,107357,3.0,7.0,0.20422398,1.0,1673.6524258722784,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-6.wav
107357-8-0-7.wav,7,4.000020833333333,107357,3.5,7.5,0.19723636,1.0,1889.6441346481495,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-7.wav
107357-8-0-8.wav,7,4.000020833333333,107357,4.0,8.0,0.2247355,1.0,1925.1354194940168,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-0-8.wav
107357-8-1-0.wav,7,4.000020833333333,107357,159.017232,163.017232,0.18358894,1.0,1803.999318033348,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-0.wav
107357-8-1-1.wav,7,4.000020833333333,107357,159.517232,163.517232,0.18107554,1.0,1812.5947107805796,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-1.wav
107357-8-1-10.wav,7,4.000020833333333,107357,164.017232,168.017232,0.23568907,1.0,1633.7391935363617,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-10.wav
107357-8-1-11.wav,7,4.000020833333333,107357,164.517232,168.517232,0.2548201,1.0,1576.2768752161987,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-11.wav
107357-8-1-12.wav,7,4.000020833333333,107357,165.017232,169.017232,0.22267854,1.0,1618.6461757804664,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-12.wav
107357-8-1-13.wav,7,4.000020833333333,107357,165.517232,169.517232,0.20937772,1.0,1685.0299662736127,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-13.wav
107357-8-1-14.wav,7,4.000020833333333,107357,166.017232,170.017232,0.19834393,1.0,1756.863516686563,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-14.wav
107357-8-1-15.wav,7,4.000020833333333,107357,166.517232,170.517232,0.20659186,1.0,2031.8675073225425,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-15.wav
107357-8-1-16.wav,7,4.000020833333333,107357,167.017232,171.017232,0.1754435,1.0,2527.9734854683256,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-16.wav
107357-8-1-17.wav,7,4.000020833333333,107357,167.517232,171.517232,0.14632846,1.0,3204.338909710487,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-17.wav
107357-8-1-18.wav,7,4.000020833333333,107357,168.017232,172.017232,0.19939041,1.0,3427.369555107714,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-18.wav
107357-8-1-2.wav,7,4.000020833333333,107357,160.017232,164.017232,0.27417946,1.0,2026.1584926766259,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-2.wav
107357-8-1-3.wav,7,4.000020833333333,107357,160.517232,164.517232,0.1946269,1.0,2415.5335457980327,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-3.wav
107357-8-1-4.wav,7,4.000020833333333,107357,161.017232,165.017232,0.22672042,1.0,2585.3261647551794,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-4.wav
107357-8-1-5.wav,7,4.000020833333333,107357,161.517232,165.517232,0.21842627,1.0,2706.2298277583373,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-5.wav
107357-8-1-6.wav,7,4.000020833333333,107357,162.017232,166.017232,0.2328309,1.0,2641.7278768323654,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-6.wav
107357-8-1-7.wav,7,4.000020833333333,107357,162.517232,166.517232,0.21029374,1.0,2433.3571889982886,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-7.wav
107357-8-1-8.wav,7,4.000020833333333,107357,163.017232,167.017232,0.17857404,1.0,2256.0932528860776,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-8.wav
107357-8-1-9.wav,7,4.000020833333333,107357,163.517232,167.517232,0.17522646,1.0,1894.0273687168376,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/107357-8-1-9.wav
111671-8-0-0.wav,5,4.0,111671,1.197766,5.197766,0.21214248,1.0,2866.2817481456564,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-0.wav
111671-8-0-1.wav,5,4.0,111671,1.697766,5.697766,0.21753547,1.0,3187.2507298201685,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-1.wav
111671-8-0-10.wav,5,4.0,111671,6.197766,10.197766,0.29310352,1.0,2196.731037960207,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-10.wav
111671-8-0-11.wav,5,4.0,111671,6.697766,10.697766,0.22104484,1.0,2283.93210425358,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-11.wav
111671-8-0-12.wav,5,4.0,111671,7.197766,11.197766,0.2196717,1.0,2777.2456794850445,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-12.wav
111671-8-0-13.wav,5,4.0,111671,7.697766,11.697766,0.25973165,1.0,3000.7403464217227,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-13.wav
111671-8-0-14.wav,5,4.0,111671,8.197766,12.197766,0.261735,1.0,2523.078280014681,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-14.wav
111671-8-0-15.wav,5,4.0,111671,8.697766,12.697766,0.29559833,1.0,2196.2883869547445,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-15.wav
111671-8-0-16.wav,5,4.0,111671,9.197766,13.197766,0.3010152,1.0,2227.25854946738,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-16.wav
111671-8-0-17.wav,5,4.0,111671,9.697766,13.697766,0.23065485,1.0,2651.035591219414,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-17.wav
111671-8-0-18.wav,5,4.0,111671,10.197766,14.197766,0.2293201,1.0,3087.177067166872,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-18.wav
111671-8-0-19.wav,5,4.0,111671,10.697766,14.697766,0.24313909,1.0,2751.0885646384963,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-19.wav
111671-8-0-2.wav,5,4.0,111671,2.197766,6.197766,0.24426198,1.0,3182.858717108529,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-2.wav
111671-8-0-20.wav,5,4.0,111671,11.197766,15.197766,0.2457491,1.0,2307.199619083927,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-20.wav
111671-8-0-21.wav,5,4.0,111671,11.697766,15.697766,0.28089282,1.0,2205.342388446675,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-21.wav
111671-8-0-22.wav,5,4.0,111671,12.197766,16.197766,0.29818413,1.0,2214.662414598494,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-22.wav
111671-8-0-3.wav,5,4.0,111671,2.697766,6.697766,0.24365285,1.0,2674.8677537431277,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-3.wav
111671-8-0-4.wav,5,4.0,111671,3.197766,7.197766,0.2807104,1.0,2334.8481177022973,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-4.wav
111671-8-0-5.wav,5,4.0,111671,3.697766,7.697766,0.2937466,1.0,2208.8690426295498,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-5.wav
111671-8-0-6.wav,5,4.0,111671,4.197766,8.197766,0.23121966,1.0,2347.9671514675533,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-6.wav
111671-8-0-7.wav,5,4.0,111671,4.697766,8.697766,0.22015147,1.0,2950.138173819081,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-7.wav
111671-8-0-8.wav,5,4.0,111671,5.197766,9.197766,0.24279658,1.0,2973.8849218655887,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-8.wav
111671-8-0-9.wav,5,4.0,111671,5.697766,9.697766,0.25317788,1.0,2354.301037854308,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/111671-8-0-9.wav
113160-8-0-0.wav,4,0.8,113160,0.1029,0.90369,0.2266656,1.0,1361.714749569983,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/113160-8-0-0.wav
117181-8-0-0.wav,8,4.000020833333333,117181,0.0,4.0,0.22145498,1.0,2728.8383693668325,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-0.wav
117181-8-0-1.wav,8,4.000020833333333,117181,0.5,4.5,0.2257661,1.0,2273.200254231929,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-1.wav
117181-8-0-10.wav,8,4.000020833333333,117181,5.0,9.0,0.20792249,1.0,2227.230038102756,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-10.wav
117181-8-0-11.wav,8,4.000020833333333,117181,5.5,9.5,0.20052008,1.0,2334.1882980653,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-11.wav
117181-8-0-12.wav,8,4.000020833333333,117181,6.0,10.0,0.17146958,1.0,2028.8499074099552,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-12.wav
117181-8-0-2.wav,8,4.000020833333333,117181,1.0,5.0,0.25250763,1.0,2120.9189981808445,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-2.wav
117181-8-0-3.wav,8,4.000020833333333,117181,1.5,5.5,0.2570548,1.0,2180.57541858632,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-3.wav
117181-8-0-4.wav,8,4.000020833333333,117181,2.0,6.0,0.21366136,1.0,2047.6280677431762,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-4.wav
117181-8-0-5.wav,8,4.000020833333333,117181,2.5,6.5,0.24746217,1.0,1958.4280256485577,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-5.wav
117181-8-0-6.wav,8,4.000020833333333,117181,3.0,7.0,0.2543175,1.0,2155.48045468332,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-6.wav
117181-8-0-7.wav,8,4.000020833333333,117181,3.5,7.5,0.19406812,1.0,2305.6320329439463,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-7.wav
117181-8-0-8.wav,8,4.000020833333333,117181,4.0,8.0,0.21200232,1.0,2448.6422541721113,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-8.wav
117181-8-0-9.wav,8,4.000020833333333,117181,4.5,8.5,0.20364152,1.0,2445.422920165577,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/117181-8-0-9.wav
118279-8-0-0.wav,1,4.0,118279,0.0,4.0,0.1692172,1.0,1061.2448171092167,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-0.wav
118279-8-0-1.wav,1,4.0,118279,0.5,4.5,0.16003306,1.0,1105.2947205760877,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-1.wav
118279-8-0-10.wav,1,4.0,118279,5.0,9.0,0.16966882,1.0,1214.3135538936306,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-10.wav
118279-8-0-11.wav,1,4.0,118279,5.5,9.5,0.1645588,1.0,1213.3388438225506,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-11.wav
118279-8-0-12.wav,1,4.0,118279,6.0,10.0,0.21954198,1.0,1302.8074232798233,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-12.wav
118279-8-0-13.wav,1,4.0,118279,6.5,10.5,0.18579684,1.0,1258.8743447097622,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-13.wav
118279-8-0-14.wav,1,4.0,118279,7.0,11.0,0.18393905,1.0,1225.2307905981484,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-14.wav
118279-8-0-2.wav,1,4.0,118279,1.0,5.0,0.17550515,1.0,1222.3073596745558,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-2.wav
118279-8-0-3.wav,1,4.0,118279,1.5,5.5,0.17476918,1.0,1666.5067769085138,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-3.wav
118279-8-0-4.wav,1,4.0,118279,2.0,6.0,0.18053077,1.0,2093.8466442024105,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-4.wav
118279-8-0-5.wav,1,4.0,118279,2.5,6.5,0.1810583,1.0,2074.9287860237014,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-5.wav
118279-8-0-6.wav,1,4.0,118279,3.0,7.0,0.1713063,1.0,1772.8162962414879,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-6.wav
118279-8-0-7.wav,1,4.0,118279,3.5,7.5,0.22296745,1.0,1541.182329499382,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-7.wav
118279-8-0-8.wav,1,4.0,118279,4.0,8.0,0.19215313,1.0,1546.1761423598896,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-8.wav
118279-8-0-9.wav,1,4.0,118279,4.5,8.5,0.19776419,1.0,1413.9519163467598,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/118279-8-0-9.wav
121528-8-1-0.wav,3,4.000020833333333,121528,24.030115,28.030115,0.30723897,1.0,2595.5963154594374,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/121528-8-1-0.wav
121528-8-1-1.wav,3,4.000020833333333,121528,24.530115,28.530115,0.31431416,1.0,2508.0549899452476,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/121528-8-1-1.wav
123688-8-0-0.wav,2,4.000020833333333,123688,14.175572,18.175572000000003,0.1445615,1.0,4892.079898667513,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/123688-8-0-0.wav
123688-8-0-1.wav,2,4.000020833333333,123688,14.675572,18.675572000000003,0.2199929,1.0,3456.5034748513917,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/123688-8-0-1.wav
123688-8-0-10.wav,2,4.000020833333333,123688,19.175572000000003,23.175572000000003,0.209239,1.0,2592.5853306271883,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/123688-8-0-10.wav
123688-8-0-11.wav,2,4.000020833333333,123688,19.675572000000003,23.675572000000003,0.1969247,1.0,2628.0013563865537,/Users/calodii/Desktop/stuff/home/threed-audio/final/aural-alert/extracted_sirens/123688-8-0-11.wav
